SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5
Streptococcus_pyogenes	0.000912584636768014	0.00212088102632523	0.00181263135272225	0	0.00329351249220348
Lactococcus_lactis	0.00322184883866996	0.0116217850403077	0.0137807613187687	0.0060822395389486	0.0142740440000023
Streptococcus_agalactiae	0.000790488161619134	0.00321144776018875	0	0.00625093285847227	0.0211950289884212
Streptococcus_mutans	0	0.00409524513265752	0.000618579328279604	0.00390941895860182	0.00672002139458791
Bifidobacterium_longum	0.0145176712012808	0.0231800956127728	0.014510042967901	0.00609143468648995	0.00230506355058083
Staphylococcus_epidermidis	0.00645631268497613	0	0	0.000526185516053473	0.00300837486397071
Treponema_denticola	0.0227665001036597	0	0.00705212469207566	0.00664550371368831	0
Cutibacterium_acnes	0.000675932609159762	0.0128558816382615	0.00356579331302957	0.0149989137385288	0.0049325777797416
Helicobacter_pylori	0.00454886951120257	0.00547155237571568	0	0.0116377309605605	0.00488282038260856
Deinococcus_radiodurans	0	0	0	0.00766846578807773	0
Neisseria_meningitidis	0	0	0.00735268491746916	0.00960643003442158	0
Bifidobacterium_adolescentis	0.122192524046255	0.0079930100032635	0.000854233957714936	0.00097504094271049	0.00454933899283541
Porphyromonas_gingivalis	0.00931102219126811	0	0.00717583968767344	0.0025007262051663	0.00275257775790153
Rothia_mucilaginosa	0.00168919609375592	0	0.0045359500364996	0.00361352426503395	0.00944222236183714
Parabacteroides_distasonis	0.0397168808586747	0.00421153337699458	0.0182437257381186	0.0571626464671949	0.0108543341512729
Synechococcus_sp_JA_2_3B_a_2_13	0.00223166037645037	0.00837236375598874	0	0.00687136457823608	0.0007550924654232
Staphylococcus_aureus	0.00228166877672002	0.032042227043955	0	0.00677330113851499	0.00679319476459091
Rhodobacter_sphaeroides	0	0.0207651998298257	0.108257337186218	0.0391526331570295	0
Roseiflexus_sp_RS_1	0.00462840486518239	0	0.00440352737933425	0.0237519496045836	0.0191617553976602
Campylobacter_curvus	0.00570602192343139	0.0495367484609289	0.00330969391785859	0.000783395741636423	0.0108461724519233
Serratia_proteamaculans	0	0	0	0.0045538431671196	0.0443778141065537
Akkermansia_muciniphila	0.00284656889427077	0.0220055001681259	0.00242744086346964	0.00439536248708504	0.001645354459695
Eubacterium_rectale	0	0.00839326572875271	0.00302262896261358	0.00471685923802492	0.00255600834179807
Acidovorax_ebreus	0	0	0.0109840189248856	0.00737281994863209	0.0188981302821446
Corynebacterium_aurimucosum	0.00214620724301272	0	0.00960259659240866	0.00623135526654683	0.00172006976936347
Aggregatibacter_aphrophilus	0.00542425593666423	0.000825948924290229	0.00193657317528651	0.00895790873551436	0.0100027235453719
Corynebacterium_kroppenstedtii	0.0156531832420456	0	0.000873742639868374	0.0745901222034298	0.0020432964935604
Capnocytophaga_ochracea	0	0.00145893161213373	0.0236005446989311	0.00265899004030522	0.0178984184494869
Cryptobacterium_curtum	0.0238867741465487	0	0.0206722601355726	0.00135169640375694	0.0019486090351078
Leptotrichia_buccalis	0	0.00783637588943882	0.0283523607042462	0.00334706641964369	0.00080362808481795
Atopobium_parvulum	0	0	0.00199880102979171	0.00220831718130651	0
Veillonella_parvula	0.0109262613899575	0	0.00861749799416473	0.0103955530531749	0.00210926133199805
Gardnerella_vaginalis	0.0102263607349069	0	0	0.00251629390309493	0
Pantoea_ananatis	0	0.0189316835386946	0.00625684993303789	0.0353438106891494	0.00445160397826382
Lactobacillus_delbrueckii	0.00593885151593249	0.00432104354685344	0.00335838930943794	0	0.00708551426653694
Lactobacillus_crispatus	0.00175225277679205	0	0.00216893034245874	0.00294900179385039	0.00311618175371236
Olsenella_uli	0.00193710282947612	0.0040067415896294	0	0.0023693038159479	0.00077525447768507
Prevotella_melaninogenica	0.00748811102129332	0.00628545469459052	0.00272260533149152	0.0138530315508105	0.00322960925111563
Eubacterium_eligens	0.00503583224722795	0.0199853912725742	0.00931582125527785	0.015092898626548	0
Roseburia_intestinalis	0	0	0.0096481704137972	0.0145971925833777	0.00251319507982791
Blautia_hansenii	0	0	0	0	0.0263832466904384
Fusobacterium_periodonticum	0.0188924789861593	0.00183430630983219	0.00537003048486129	0.0116417391689081	0
