SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5
Streptococcus_pyogenes	0.00118454428072875	0.00305419406611139	0.00277926344464776	0	0.00518830175262775
Lactococcus_lactis	0.00327480799253854	0.0131055633684682	0.0165461124914003	0.00715743211478303	0.0176082208649003
Streptococcus_agalactiae	0.000879848300302373	0.00396565990285398	0	0.00805508819010252	0.0286308478305359
Streptococcus_mutans	0	0.00537379341370485	0.000864243997633028	0.00535333152820841	0.00964622325609638
Bifidobacterium_longum	0.0154434272254998	0.0273567264566564	0.0182329738378314	0.00750203969941034	0.00297589358933797
Staphylococcus_epidermidis	0.00605190343288493	0	0	0.000571030571461241	0.00342237149666999
Treponema_denticola	0.0192536193930529	0	0.007044954200329	0.00650664409705586	0
Cutibacterium_acnes	0.000634807906377619	0.0133950077414106	0.00395582595167707	0.0163084156688564	0.00562212678763614
Helicobacter_pylori	0.00655781781391794	0.00875122004913959	0	0.0194239350709855	0.0085430782025256
Deinococcus_radiodurans	0	0	0	0.00649972238842929	0
Neisseria_meningitidis	0	0	0.00919035879424566	0.0117684560776915	0
Bifidobacterium_adolescentis	0.140602010055355	0.0102037409729552	0.00116108978926456	0.00129892113216725	0.00635306001185946
Porphyromonas_gingivalis	0.00950712579479471	0	0.00865499232394438	0.00295618126379363	0.00341098052396977
Rothia_mucilaginosa	0.00179354064558114	0	0.00568907288231888	0.00444196535002142	0.0121672699381983
Parabacteroides_distasonis	0.0198487978995805	0.0023350785677895	0.0107699748977505	0.0330738261468409	0.00658339673359013
Synechococcus_sp_JA_2_3B_a_2_13	0.00176127261916812	0.0073307556746769	0	0.00627847991403152	0.000723246569841053
Staphylococcus_aureus	0.00194453269193144	0.0302961552920647	0	0.00668307093162445	0.00702626427466679
Rhodobacter_sphaeroides	0	0.0121544802437556	0.0674679513627098	0.0239150951793479	0
Roseiflexus_sp_RS_1	0.00191829158302751	0	0.00215588733580949	0.0113971320273277	0.00963843086550375
Campylobacter_curvus	0.0069600019443982	0.0670356147979236	0.00476876407887896	0.00110629300866462	0.0160561048342171
Serratia_proteamaculans	0	0	0	0.00230672388513758	0.0235644972253149
Akkermansia_muciniphila	0.0025691805870277	0.022034659909822	0.00258799642254126	0.00459283312482186	0.00180227131254062
Eubacterium_rectale	0	0.0064905342043481	0.00248870955265994	0.00380638967980422	0.0021622072856142
Acidovorax_ebreus	0	0	0.0082175092336645	0.00540609299520315	0.0145259134127396
Corynebacterium_aurimucosum	0.00183043425134789	0	0.00967415948229554	0.00615287406531073	0.00178039475191354
Aggregatibacter_aphrophilus	0.00563872076451597	0.000952567549280605	0.00237802495561926	0.0107810257973829	0.0126196248948739
Corynebacterium_kroppenstedtii	0.0153824516799469	0	0.0010142581386754	0.0848627781747541	0.00243692433457485
Capnocytophaga_ochracea	0	0.00148947918003151	0.0256543747421485	0.00283287279727729	0.0199893995687254
Cryptobacterium_curtum	0.0355017254406928	0	0.0362929273849971	0.0023258631202975	0.00351483088898741
Leptotrichia_buccalis	0	0.00847845995091278	0.0326611027702875	0.00377900011495522	0.000951135537804278
Atopobium_parvulum	0	0	0.00367737037483807	0.00398199046391703	0
Veillonella_parvula	0.0123219156449479	0	0.0114796835641702	0.0135727322195854	0.00288685387207446
Gardnerella_vaginalis	0.0152014002633414	0	0	0.00433048848087857	0
