SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5
Streptococcus_agalactiae	0	0.0127198012881919	0	0.00706399587037024	0.0607068873752332
Bifidobacterium_longum	0.00719264592045886	0.0163104818722166	0.109898272312723	0	0.00507570193073965
Staphylococcus_epidermidis	0.0221756389405826	0.00432931158202531	0.017212983105434	0.0145374177789899	0.00874728282109052
Cutibacterium_acnes	0.00589393171509722	0.00731275554340065	0	0.0253119702423529	0
Helicobacter_pylori	0	0.0193702545955386	0	0.0223595472907112	0.00517390834720966
Finegoldia_magna	0.010568018812006	0.0116210795348572	0	0.0028070660778957	0
Rothia_mucilaginosa	0.0169441795698513	0.0148977501981994	0	0.134708799119086	0.0496897063448252
Parabacteroides_distasonis	0	0.061380327622581	0.026251082244512	0.048315782041547	0.120044451312828
Staphylococcus_aureus	0.0128606086051833	0.00124619900382594	0.0100899787959883	0.0866975518671596	0.05458939223701
Ureaplasma_parvum	0.00106681791969464	0	0	0.00111547052700654	0
Akkermansia_muciniphila	0.0337049000176124	0	0	0	0
Eubacterium_rectale	0.480632855070306	0.0152968932285922	0	0.134775371397779	0
Corynebacterium_aurimucosum	0.0275218422968053	0.00313041531314224	0	0	0
Capnocytophaga_ochracea	0	0.00652590901489351	0	0	0.0411753181297408
Gardnerella_vaginalis	0.013004409854933	0.00328170424333629	0.0494606013245413	0.00515439193380153	0
Mageeibacillus_indolicus	0	0.00650090448434304	0	0.00446760992348689	0
Lactobacillus_delbrueckii	0	0	0	0	0.0225497674038145
Mycoplasma_hominis	0	0.00161134813138295	0.00803599966498349	0	0.0154853377157692
Lactobacillus_crispatus	0.00678457947714414	0.00220013584535791	0.00810404498294388	0.0280845781728878	0.00817435817576101
Prevotella_melaninogenica	0	0.00615731920936958	0.0847922725154896	0	0
Fusobacterium_periodonticum	0.0198732591855241	0.132287597493607	0.0248595358363025	0.0395149802523259	0
Fusobacterium_nucleatum	0	0.0108449607265942	0	0.0145947888534262	0.00606294379123204
Faecalibacterium_prausnitzii	0.0425390788799531	0.00986167089556644	0	0	0
Streptococcus_parasanguinis	0	0.0219514921850747	0	0.0588645279248184	0.0154621819613017
Rothia_dentocariosa	0.00379756647714508	0.00723243251434874	0.0102395000925228	0.0432116391072924	0.0154721929452843
Corynebacterium_matruchotii	0	0	0	0	0
Peptoniphilus_harei	0	0.0269897640243593	0	0	0.0227523534209314
Odoribacter_splanchnicus	0.080587897016818	0.191711479928628	0.0421303883137549	0	0.040821560998835
Prevotella_denticola	0	0.0522497770748414	0	0	0.0212166698080881
Mobiluncus_curtisii	0	0.00384550233371313	0.00526159833884377	0.0448737399057624	0
Alistipes_shahii	0	0.0284475173091684	0.094944867378623	0.0175751115051455	0
Porphyromonas_asaccharolytica	0.0207890069385414	0	0.0477631834995307	0	0
Clostridium_sp_BNL1100	0.025973689064105	0.0286788362505198	0.141629770083262	0.0163788746925131	0.0675801437113006
Lactobacillus_mucosae	0	0.018363566567639	0.00969560658622416	0	0
Alistipes_finegoldii	0.00613770016062745	0.0170940754515328	0.0609590528333343	0	0.0888188207189389
Sphingobium_yanoikuyae	0	0.0165327419644342	0	0.0504338685302599	0.0553070969578147
Cutibacterium_avidum	0	0	0	0	0.0111133088221793
Leptotrichia_wadei	0	0	0.111421287620379	0.0065354626144089	0.00944974821192343
Streptococcus_anginosus	0.0111817460662487	0.0820597165222759	0	0.0356550346465217	0.0198272654229603
Bifidobacterium_breve	0	0	0	0.025641085447214	0
Bifidobacterium_dentium	0	0.0185204729740445	0	0.100249464421401	0
Campylobacter_ureolyticus	0.0379991797274868	0.0582408293244172	0.0799228201580166	0.0053260359183036	0
Campylobacter_concisus	0.00167244166827881	0.0137897264997607	0.0111799005059464	0.00438797912386826	0.0949907024765855
Lactobacillus_jensenii	0	0.0218993598909129	0	0	0
Bacteroides_caccae	0.0201478441198388	0.0220460897316484	0	0.0213578548136646	0.0265614211687881
Bacteroides_intestinalis	0.0185502721772274	0.0234597996256593	0	0	0.0534300170064449
Veillonella_dispar	0.0723998903185301	0	0.046147253806644	0	0.0597214607833696
