SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5
Lactococcus_lactis	0.000747390685215634	0.002371062930581	0	0.000570293459721731	0.00748422582580213
Streptococcus_agalactiae	0.00863444077396587	0.0129379422216591	0.0673739685675767	0.0479208427217459	0.0179431553103242
Streptococcus_mutans	0.0157985066447544	0.00583290475677534	0.0033292984867784	0.00744276444982419	0.00415795175579996
Bifidobacterium_longum	0.0416953598273623	0.00427716031536894	0	0	0
Staphylococcus_epidermidis	0.00384674103503014	0.00181282310855721	0	0	0.0167391644355082
Cutibacterium_acnes	0.0120031752401314	0.00263312295066293	0.0283992096325804	0.0164754847372923	0.00478703431418204
Helicobacter_pylori	0.0124781241788478	0	0.00730868457115273	0.0167247530189744	0.00274002860058879
Neisseria_meningitidis	0.0104596505017591	0.00415409177878652	0.00636766140336188	0	0.00291592795877268
Staphylococcus_saprophyticus	0.00107367927462161	0.00326189854192068	0.00643589574918577	0	0.0357305470089668
Finegoldia_magna	0.00208604636315821	0.0161620475418836	0.00877855179232491	0.00124236802899804	0.00410020862920821
Rothia_mucilaginosa	0.0205745052863526	0.00058711961848834	0.00674869618783246	0.0243449440214589	0.00358225521734421
Parabacteroides_distasonis	0.00199371178105913	0.00125617024758382	0.00889370991233477	0.0215004399793686	0
Staphylococcus_aureus	0.00158573156713986	0.00285824881759788	0	0	0.00772524154058955
Eubacterium_rectale	0.014506006549969	0.0120575582606009	0.00155431255374117	0.0141402765570896	0.00286343248720396
Acidovorax_ebreus	0.0299210372554065	0.0141546539418829	0	0.0382913703373506	0.0046712008687011
Corynebacterium_aurimucosum	0.00815562442599627	0	0.00291958049795954	0	0.0719960580913407
Aggregatibacter_aphrophilus	0.00463969427815983	0.0411095838741419	0.153164969723525	0.0150001080705976	0.000794947861802703
Corynebacterium_kroppenstedtii	0.0866262867485332	0.00935105568564868	0.0101325077715772	0	0.0026916042493887
Capnocytophaga_ochracea	0	0.00293866582402534	0	0.0406958956999358	0.00380670653926666
Leptotrichia_buccalis	0.0120130656301265	0.00166775044708734	0.0096362149810236	0	0.00650324723093616
Anaerococcus_prevotii	0.0051087165851513	0.00279422096400643	0	0	0.00521248051911689
Atopobium_parvulum	0.0117059969371465	0.0213988832506166	0.0378146745832101	0.00777614396107763	0.00463989366281096
Veillonella_parvula	0.00219153789318989	0	0.023456794061374	0.0498913442490513	0.00219181706310508
Staphylococcus_lugdunensis	0.00107808763873485	0.00981156459780692	0	0.00330286041931488	0.00949616666392365
Gardnerella_vaginalis	0.00661155915450299	0.0147695901928641	0	0.0448014925382632	0.0065156203081344
Lactobacillus_crispatus	0.00969743844087206	0.0025456972642066	0.00841711711791865	0	0.001232907780366
Moraxella_catarrhalis	0.00383300412144083	0.00225029770003696	0	0.00658425700896299	0.02170354107779
Corynebacterium_genitalium	0	0.0132444084228275	0.00587643819489677	0.00153227574981108	0.0178528248569409
Prevotella_melaninogenica	0.0136863191485689	0.0741481997015471	0.00472178451636743	0.00192200201378584	0.0212883088466352
Eubacterium_eligens	0	0.00520076373072633	0	0.00262081606087527	0.00334676066346982
Roseburia_intestinalis	0.0175596671362279	0.0106374390042198	0	0.00762554459215456	0.00355902976856991
Fusobacterium_mortiferum	0.00501546280637965	0.00913105521584641	0.00326353998065238	0.00474418298866241	0.00627955301398963
Fusobacterium_periodonticum	0.00345973136892767	0.00794046044909193	0.0119247809427434	0.01424222176912	0.00729008433265679
Fusobacterium_nucleatum	0.00900256092535036	0.00963556368922899	0.098413713761671	0.00654038570467516	0.00564935009428721
Eikenella_corrodens	0.0340041731356994	0.00297611632238615	0.00359354524654995	0.00562426868239494	0.00121312595965988
Cardiobacterium_hominis	0.00427105074693366	0.00188792987599821	0.0228581103818081	0.0157914707988021	0.00271411946501293
Faecalibacterium_prausnitzii	0.00424807958892496	0.0368154372757273	0	0.0237793976446523	0.00473904945602985
Streptococcus_parasanguinis	0.0121066316352592	0.0209302086332659	0	0.00780306237479673	0
Rothia_dentocariosa	0	0.0133969475186206	0	0	0.00859234332086263
Collinsella_aerofaciens	0.0175680023975842	0.00395803282303102	0	0.0391529813645601	0.00514428939121919
Gemella_haemolysans	0.066417649554049	0.00537556651514754	0.00879176242800123	0.0320131618011914	0.000896934723323346
Capnocytophaga_gingivalis	0.0137173885867854	0.0434945501337536	0.00241776731544953	0.0126208113065654	0.0163311083870694
Corynebacterium_matruchotii	0.00321416092705202	0.0247676311618523	0.00566110275520117	0.00186606610906051	0.00156557183203612
Peptoniphilus_harei	0.00807361479089746	0.00574974514686669	0	0.0310610995118256	0.00314513537799306
Lautropia_mirabilis	0.00320572215690453	0.0121453582910247	0.00649004709704649	0	0.0363506679359902
