SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5
Streptococcus_agalactiae	0	0.0162652584498237	0	0.00868741355809589	0.0773024136729381
Bifidobacterium_longum	0.00949629334639316	0.0199334161794617	0.125882195119277	0	0.0061771123374476
Staphylococcus_epidermidis	0.0257989651999235	0.00466223853913404	0.0173736188427997	0.0150564413258339	0.00938044112799174
Cutibacterium_acnes	0.00687009494574899	0.00789020336165098	0	0.026265913530326	0
Helicobacter_pylori	0	0.0320818504437692	0	0.035616111727836	0.00853330481072683
Finegoldia_magna	0.0158736122316754	0.0161576488217459	0	0.00375356330723015	0
Rothia_mucilaginosa	0.0223290584613768	0.0181727250259322	0	0.158035534571139	0.0603587510043034
Parabacteroides_distasonis	0	0.0352416708390963	0.0141264488422813	0.0266793791884448	0.0686347136452086
Staphylococcus_aureus	0.0136032563282303	0.00122016415376565	0.00925933113963496	0.0816388943466513	0.0532247424121955
Ureaplasma_parvum	0.00423515245495483	0	0	0.00394226456182459	0
Akkermansia_muciniphila	0.0377558877603232	0	0	0	0
Eubacterium_rectale	0.415795189428984	0.0122495107390556	0	0.103797157999099	0
Corynebacterium_aurimucosum	0.0291325627285873	0.00306727453886204	0	0	0
Capnocytophaga_ochracea	0	0.00689932422127652	0	0	0.0433487870527998
Gardnerella_vaginalis	0.0239922979042638	0.00560441307124252	0.0791678026236635	0.0084657912468274	0
Mageeibacillus_indolicus	0	0.00992302497299854	0	0.00655850666095555	0
Lactobacillus_delbrueckii	0	0	0	0	0.033259950692177
Mycoplasma_hominis	0	0.00668858712692471	0.0312639191507331	0	0.0640088665503966
Lactobacillus_crispatus	0.00990966908215916	0.00297464549965446	0.0102694234717265	0.0365185094413162	0.0110056026760907
Prevotella_melaninogenica	0	0.00536844118215433	0.0692901186960038	0	0
Fusobacterium_periodonticum	0.0232867811703925	0.14348582416824	0.0252721030029788	0.0412202911019493	0
Fusobacterium_nucleatum	0	0.0119160646427425	0	0.0154227600235903	0.00663380735786675
Faecalibacterium_prausnitzii	0.041056718580384	0.00881041085431186	0	0	0
Streptococcus_parasanguinis	0	0.0281564309940242	0	0.07261504992621	0.0197496218091831
Rothia_dentocariosa	0.00452233596635019	0.00797244129559118	0.0105789897038038	0.0458107179615142	0.0169837371386305
Corynebacterium_matruchotii	0	0	0	0	0
Peptoniphilus_harei	0	0.0405402622368474	0	0	0.0340320599919046
Odoribacter_splanchnicus	0.0547552823715165	0.120574042527368	0.0248347426652259	0	0.0255664104477113
Prevotella_denticola	0	0.0491346609209341	0	0	0.0198680473278625
Mobiluncus_curtisii	0	0.00494899415736347	0.00634658430932371	0.0555412367512208	0
Alistipes_shahii	0	0.0208819224035602	0.0653214925584635	0.0124074808674471	0
Porphyromonas_asaccharolytica	0.0283759018936342	0	0.056561015392036	0	0
Clostridium_sp_BNL1100	0.0168007326781547	0.0171713962695474	0.0794798679078243	0.00943164757824635	0.04029374598022
Lactobacillus_mucosae	0	0.0208356658816173	0.010310597561753	0	0
Alistipes_finegoldii	0.00490512349063198	0.0126455987011271	0.0422659358593509	0	0.0654294438060217
Sphingobium_yanoikuyae	0	0.00825381979972659	0	0.0242154082516608	0.027495739555521
Cutibacterium_avidum	0	0	0	0	0.0121019103225839
Leptotrichia_wadei	0	0	0.124195785451274	0.0074750815987462	0.0111911539229836
Streptococcus_anginosus	0.0149395809840049	0.101486507171588	0	0.0424090529378166	0.0244183076226224
Bifidobacterium_breve	0	0	0	0.0300171745086693	0
Bifidobacterium_dentium	0	0.0194111335811393	0	0.101050927429632	0
Campylobacter_ureolyticus	0.0690663461949794	0.097987191898046	0.126029165761274	0.00861797579924404	0
Campylobacter_concisus	0.00271242151382585	0.0207019547822079	0.0157308482554988	0.00633548217828105	0.142007489328714
Lactobacillus_jensenii	0	0.0361601991890203	0	0	0
Bacteroides_caccae	0.0131547281155843	0.0133239921145122	0	0.0124142316201923	0.0159855856333337
Bacteroides_intestinalis	0.00956834317609297	0.011201089243936	0	0	0.0254036264673112
Veillonella_dispar	0.102063663991828	0	0.0564400136850737	0	0.0776046273052536
