SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5
Lactococcus_lactis	0	0.0151431015474312	0.00864478110494475	0.0227138359366902	0.00606986075330313
Streptococcus_agalactiae	0.00828075853988549	0.00503701108121695	0.00347800555214656	0	0
Streptococcus_mutans	0.0450614285834825	0.0102368238746485	0.0102542742761775	0.00756776625576538	0.00349960424703192
Bifidobacterium_longum	0.00757198596005035	0.00277643781339154	0.00169500136289177	0.0206081340502253	0
Staphylococcus_epidermidis	0.00727964268961056	0.00961033161703406	0	0.0216894797622162	0.0211019535441402
Cutibacterium_acnes	0	0	0	0.00493779913277454	0.0256959446938669
Helicobacter_pylori	0	0.00554834912139361	0	0	0.00653025533492871
Clostridioides_difficile	0.00486194577717328	0.0083717903036817	0	0	0
Finegoldia_magna	0.0063365144167358	0.0259146415289966	0.0109897546400159	0.00160569446375123	0
Bifidobacterium_adolescentis	0.0193742336819328	0.0277544540363155	0.0130117928440723	0.0025014771619401	0.167363332006325
Rothia_mucilaginosa	0	0.0121251131102769	0	0.00157942192440061	0.00843733571949264
Methanosphaera_stadtmanae	0.00956071629437166	0.0158655748315293	0	0	0.0106835138500998
Parabacteroides_distasonis	0.000790164961375214	0.012788333055674	0	0.0146182110268721	0.0191286927024229
Clostridium_perfringens	0	0.00436262185115846	0.03408013412963	0	0.0565102375607256
Methanobrevibacter_smithii	0.0026401939532009	0.0317090152724138	0.0246613845650679	0.0623152091353111	0
Lactobacillus_reuteri	0.01073256766949	0	0	0	0.00299804246826426
Campylobacter_hominis	0.00193049821228249	0.0117319171550943	0.0145915997308612	0.00555409281713659	0.0583893009427196
Clostridium_botulinum	0.00990121115375141	0.00358379143142297	0.00129501135606623	0.00894836092347906	0.0282886663273915
Akkermansia_muciniphila	0	0.00425227643142842	0.00300069897948283	0.00406397035552923	0.0064603992354484
Eubacterium_rectale	0.0206442529315447	0	0	0.0119016372683902	0
Bifidobacterium_animalis	0.0163501027312262	0.115799468664763	0	0	0.0205431854362917
Aggregatibacter_aphrophilus	0.00691803523307488	0.00250714718641823	0	0	0.021102513053875
Atopobium_parvulum	0.00348343703253303	0.00506707265592501	0.0313309454579669	0.0124322663592479	0.00528762670539684
Eggerthella_lenta	0.0121089935822597	0	0	0.00581010266455081	0.0218774976457884
Veillonella_parvula	0.0361058356074722	0	0	0.0228591419516058	0.00808938370519969
Gardnerella_vaginalis	0	0.0423626624650364	0.00889785219247403	0.00718712530026849	0
Lactobacillus_rhamnosus	0	0.00318533586863293	0.00964953984028834	0	0.0236892195453773
Mycoplasma_hominis	0.0185528707106155	0.0429304277303169	0.0141086402098048	0	0.014951664573058
Lactobacillus_crispatus	0.0133046925163724	0	0.00279147382819903	0	0
Prevotella_melaninogenica	0	0.0127564239940742	0.00717212246560091	0.0350918106956277	0.0144133465875811
Clostridium_saccharolyticum	0.00902487066919454	0.0149728391657434	0.00909200381850593	0	0.0077513387061557
Eubacterium_eligens	0	0.0228818398769034	0	0.00264734694481132	0.00158875039603642
Clostridium_scindens	0	0.00895077307721143	0	0	0.0102401068068253
Clostridium_hiranonis	0.0108054252170851	0.0113738617853399	0	0.00677963340320534	0.00911114715226357
Clostridium_hylemonae	0.0392299503142251	0.00567327627911068	0	0.0202206014950495	0.00673385557624687
Roseburia_intestinalis	0.00460909126975203	0.00737990056972774	0.00710360139150207	0.00804716912063631	0.028255077939763
Blautia_hansenii	0	0	0	0	0.00878436276612134
Fusobacterium_mortiferum	0.00515737445887748	0.00583206872658632	0	0.0206656602124514	0.00823488310401004
Fusobacterium_periodonticum	0.00248280445726166	0	0.025917444215171	0.00129256618702219	0.00751365988830908
Fusobacterium_nucleatum	0.00673325555864579	0.00915682880740483	0	0.00351065285559243	0.00159583852745772
Fusobacterium_ulcerans	0.0111960364782386	0	0.00292946769077523	0.00741382943173752	0
Oxalobacter_formigenes	0.0014625340379765	0.0162048319900568	0.00895398752162592	0.0335264569537951	0.0129947580844453
Hungatella_hathewayi	0	0.0052842358838165	0.0163360439438157	0.0170129107044308	0.00720457508635742
Faecalibacterium_prausnitzii	0.00473993363830548	0	0	0	0.0293611973206225
Streptococcus_parasanguinis	0.00180234452674101	0.016963954546061	0.0297233596170759	0.0131162051280384	0.016549795623908
Rothia_dentocariosa	0.00233351282204477	0.00878063882446714	0	0.0078301254415976	0.00781633278356956
Bifidobacterium_bifidum	0.0112694753757447	0.0125141135222949	0	0.00506711581963086	0
Collinsella_aerofaciens	0.00491927915637991	0.0183665785219666	0	0	0.0109403087220494
Gemella_haemolysans	0	0.00542786673188874	0	0.00221729793905597	0.000877338000362818
Anaerobutyricum_hallii	0.0260800993744521	0.0154335455080697	0	0.01126161742078	0
Enterococcus_faecium	0.00361014817193398	0.000945253279114267	0.0030272684001831	0.0210701854208576	0.0253275196962117
