SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5
Lactococcus_lactis	0	0.0140158985368442	0.00738020197289377	0.0209517184140546	0.00527778855019506
Streptococcus_agalactiae	0.00638872822498311	0.00425742757363266	0.00271151973281299	0	0
Streptococcus_mutans	0.0327161950720933	0.00814241313223596	0.00752317160556405	0.00599899729613471	0.0026150138043157
Bifidobacterium_longum	0.00611251294688101	0.00245543257035195	0.00138266907516129	0.0181635940174534	0
Staphylococcus_epidermidis	0.00666897901301038	0.00964534421753147	0	0.0216945949706516	0.0198961555709269
Cutibacterium_acnes	0	0	0	0.00492951662804034	0.024181297490859
Helicobacter_pylori	0	0.00362071802167402	0	0	0.00400339307804321
Clostridioides_difficile	0.00746321242365087	0.0140787501993197	0	0	0
Finegoldia_magna	0.00449617980319278	0.0201450578356106	0.00787987712338881	0.00124396819491667	0
Bifidobacterium_adolescentis	0.0144588702909696	0.022691990152651	0.00981262437036791	0.00203825958766379	0.128548602472836
Rothia_mucilaginosa	0	0.0107433923200156	0	0.00139468732108678	0.00702308807374326
Methanosphaera_stadtmanae	0.00603481474123251	0.0109713329004653	0	0	0.00694040552284919
Parabacteroides_distasonis	0.00135773625111397	0.0240736340333555	0	0.0274248964605301	0.0338282985130601
Clostridium_perfringens	0	0.00555883503144117	0.0400539772564359	0	0.0676441893682342
Methanobrevibacter_smithii	0.00174737710480468	0.0229913055852795	0.0164932586722788	0.0450295896645111	0
Lactobacillus_reuteri	0.0076645414128804	0	0	0	0.00220352274704592
Campylobacter_hominis	0.00118244091659359	0.00787243535149247	0.00903131851600852	0.00371429421926209	0.0368078575329619
Clostridium_botulinum	0.0136069051013959	0.00539565073890868	0.00179838559855666	0.0134266494326871	0.0400111214803242
Akkermansia_muciniphila	0	0.00443236327944624	0.00288499075348538	0.00422170073542444	0.00632616280216347
Eubacterium_rectale	0.0254336445973397	0	0	0.0160091863693514	0
Bifidobacterium_animalis	0.011291387534648	0.0876119736372459	0	0	0.0146013103419443
Aggregatibacter_aphrophilus	0.00571477420507135	0.00226895669295484	0	0	0.0179410436060884
Atopobium_parvulum	0.00192060899408841	0.00306068189898852	0.017455918280913	0.00748401111128	0.00300046799760472
Eggerthella_lenta	0.0157077446808215	0	0	0.00822891761787967	0.0292079211924724
Veillonella_parvula	0.0274933383483965	0	0	0.0190047921610189	0.00633961274909751
Gardnerella_vaginalis	0	0.0268106629378303	0.00519418756948844	0.00453317594596734	0
Lactobacillus_rhamnosus	0	0.00375147616194448	0.0104824234300013	0	0.0262098695980554
Mycoplasma_hominis	0.00440951722653862	0.0111782858383157	0.00338846722856686	0	0.00365735139411641
Lactobacillus_crispatus	0.00970831941349298	0	0.002058310932514	0	0
Prevotella_melaninogenica	0	0.0158134787586288	0.00820076385760819	0.0433538135523198	0.0167853519536322
Clostridium_saccharolyticum	0.0150287313789836	0.0273159031533686	0.0152995673679842	0	0.0132848075498329
Eubacterium_eligens	0	0.0253499391682676	0	0.00292293995705609	0.00165351751421046
Clostridium_scindens	0	0.0126993363505485	0	0	0.0136487259483706
Clostridium_hiranonis	0.00957793907284593	0.0110450636824099	0	0.00656129466939182	0.00831190339304926
Clostridium_hylemonae	0.0546547340022392	0.00865912542077036	0	0.030757938252698	0.00965541716801188
Roseburia_intestinalis	0.0072750849691779	0.0127615475241692	0.0113302515307403	0.0138681654449687	0.0459004020244477
Blautia_hansenii	0	0	0	0	0.00987779072619726
Fusobacterium_mortiferum	0.00492098451541315	0.00609643624196317	0	0.021529093371251	0.00808682397299241
Fusobacterium_periodonticum	0.00225827893408661	0	0.0238212992646517	0.0012836333185311	0.00703369961782167
Fusobacterium_nucleatum	0.00604568013425137	0.00900731253263472	0	0.00344160542966331	0.00147470866190015
Fusobacterium_ulcerans	0.0139473900134593	0	0.00368769979226315	0.0100838030380474	0
Oxalobacter_formigenes	0.00129980035826993	0.0157777573403448	0.00804128325762878	0.0325320516837564	0.0118860098774485
Hungatella_hathewayi	0	0.0149368453620936	0.0425923613188129	0.0479267925606893	0.0191316403938086
Faecalibacterium_prausnitzii	0.00523421478144841	0	0	0	0.0333695429113268
Streptococcus_parasanguinis	0.00138627435560064	0.0142944861164073	0.0231018882694427	0.0110147007098063	0.0131009029736467
Rothia_dentocariosa	0.00208846973374609	0.00860942560461302	0	0.00765138116485448	0.00719976387640703
Bifidobacterium_bifidum	0.00891345972106807	0.0108435819864379	0	0.00437579091293159	0
Collinsella_aerofaciens	0.00429122254804434	0.0175524562572688	0	0	0.00982214554288205
Gemella_haemolysans	0	0.00407240474551025	0	0.00165794021525309	0.00061838058736835
Anaerobutyricum_hallii	0.0308208932229877	0.0199816687724863	0	0.0145308116027005	0
Enterococcus_faecium	0.00393595690332256	0.00112902502887524	0.00333514285390215	0.0250811120538923	0.0284194184761231
Peptoniphilus_harei	0	0.00580257576110902	0.00139328075799889	0	0
Lautropia_mirabilis	0.00952872786013204	0	0.0401559127895575	0.0150539844279953	0
Phascolarctobacterium_succinatutens	0.0139345101564914	0.0100575062825279	0.0103487267730861	0.00286441186914056	0.00165770944769669
Odoribacter_splanchnicus	0	0.0532376552878534	0.0475891750502756	0	0.0135584813741814
Lactobacillus_plantarum	0.0530776689362888	0.00229437507562225	0.0113043677160485	0.0411243122732622	0
Paraprevotella_xylaniphila	0.0301162724265568	0.0153198747562632	0.0033053854310046	0.0108821142796295	0.0122848027350449
Ruminococcus_champanellensis	0	0	0.00772513066525071	0	0
Alistipes_shahii	0.0176014767197714	0.0296117982505564	0.00390983379578352	0.0029191437781233	0
Faecalitalea_cylindroides	0.00387429238650101	0.0155264741233063	0.0138029172168103	0.0316925224530772	0
Porphyromonas_asaccharolytica	0.00699866585192035	0.00393646091539932	0.0851385971429226	0	0
Isoptericola_variabilis	0.0222160362382544	0	0	0.00670748641070121	0.00792610804709737
Lactobacillus_ruminis	0.00597212169572103	0.00245244947584652	0.0089204651174303	0.012839199582803	0
Roseburia_hominis	0.00927467987679948	0	0.00938096197520874	0.00328228144598917	0
Acidaminococcus_intestini	0	0.00677651328663167	0.00912808119288983	0.0163777866802173	0.0153130644286563
Clostridium_sp_BNL1100	0.00321270912472983	0.0125089814101507	0.00255232262637225	0.0328226643015263	0
Fusobacterium_necrophorum	0.00412561748857016	0.00734005670298781	0	0.010871856662213	0.00262554858240314
Alistipes_finegoldii	0.0691193184573377	0.0141816112358401	0	0	0
Eggerthella_sp_YY7918	0.00374269097562706	0.00691013820137131	0.0127274069825831	0.00353399622298664	0
Leptotrichia_wadei	0	0.0367071725266392	0	0.029338051384168	0
Blautia_producta	0.0173750616775066	0.0347919202078388	0.0114180278220586	0	0
Streptococcus_cristatus	0.00104146785640057	0.0102025167786319	0	0.0032659999126657	0.00801880366777422
Streptococcus_intermedius	0	0	0.0115811291689757	0.0163313747670913	0.0123690664186321
Streptococcus_anginosus	0.0042405324779353	0.00789957811891294	0.00690043002703726	0	0.00275981423097117
